date,open,high,low,close,volume,dividends,stock_splits,daily_return_pct,high_low_pct,open_close_pct,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,rsi_14,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,atr_14,volume_sma_20,volume_ratio,week_52_high,week_52_low,distance_52w_high_pct,distance_52w_low_pct,symbol,exchange,company_name,sector,industry,pe_ratio,pb_ratio,market_cap,enterprise_value,roe,profit_margin,operating_margin,revenue_growth,earnings_growth,dividend_yield,eps,debt_to_equity,current_ratio,free_cashflow,nifty_50,nifty_next_50,nifty_100,nifty_200,nifty_500,nifty_total_market,nifty_500_multicap_50_25_25,nifty_500_largemidsmall_equal_cap,nifty_midcap_150,nifty_midcap_50,nifty_midcap_select,nifty_midcap_100,nifty_smallcap_500,nifty_smallcap_250,nifty_smallcap_50,nifty_smallcap_100,nifty_microcap_250,nifty_largemidcap_250,nifty_midsmallcap_400,nifty_midsmallcap_400_50_50,nifty_india_fpi_150,india_vix,nifty_auto,nifty_bank,nifty_chemicals,nifty_financial_services,nifty_financial_services_25_50,nifty_financial_services_ex_bank,nifty_fmcg,nifty_healthcare,nifty_it,nifty_media,nifty_metal,nifty_pharma,nifty_private_bank,nifty_psu_bank,nifty_realty,nifty_consumer_durables,nifty_oil_gas,nifty_energy,nifty_500_healthcare,nifty_midsmall_financial_services,nifty_midsmall_healthcare,nifty_midsmall_it_telecom,nifty_capital_markets,nifty_commodities,nifty_conglomerate_50,nifty_core_housing,nifty_cpse,nifty_ev_new_age_auto,nifty_housing,nifty_india_consumption,nifty_india_defence,nifty_india_digital,nifty_india_infra_logistics,nifty_india_internet,nifty_india_manufacturing,nifty_india_new_age_consumption,nifty_india_railways_psu,nifty_india_tourism,nifty_infrastructure,nifty_ipo,nifty_midcap_liquid_15,nifty_midsmall_india_consumption,nifty_mnc,nifty_mobility,nifty_pse,nifty_reits_invits,nifty_rural,nifty_non_cyclical_consumer,nifty_services_sector,nifty_shariah_25,nifty100_liquid_15,nifty50_shariah,nifty500_shariah,nifty_multicap_mfg_infra,nifty_sme_emerge,nifty_transport_logistics,nifty_waves,nifty100_esg,nifty100_enhanced_esg,nifty_esg_sector_leaders
2021-01-14 18:30:00+00:00,39.32883492612203,39.37799521964169,37.55903810458453,37.90316390991211,133502,0.0,0.0,-3.2622326055606554,4.84292784600129,-3.6250019073486315,38.76839828491211,38.77355997145329,39.44682159423828,39.007735096951386,39.08548831939697,38.433119292186845,35.06165683746338,35.75399948847202,31.649388980865478,33.357142271865094,30.356453514099123,31.901252282948494,50.555514498935835,1.0983287211478796,1.5319120661852337,-0.4335833450373541,39.08548831939697,41.316008722145085,36.85496791664886,2.383954295045741,393877.7,0.3389427733532515,43.065072187061,18.62585213274987,-11.986298907679055,103.49760987990936,20MICRONS,NSE,20 Microns Limited,Basic Materials,Other Industrial Metals & Mining,9.518884,1.3511876,6155634176,7370951680,,0.07001,0.10623,0.001,0.162,0.7,18.27,35.637,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-01-17 18:30:00+00:00,38.73890555950662,38.984710788308846,35.985883996369594,36.280853271484375,239897,0.0,0.0,-4.280145695181615,8.333342018892145,-6.345177419239281,38.18829879760742,37.94265773813032,39.161688232421874,38.511938401411925,38.95029563903809,38.22814157592947,35.22585479736328,35.774660421139174,31.688717784881593,33.41503753918428,30.41225131034851,31.94483040223741,44.49144337570356,0.8026982760352439,1.3860693081552358,-0.5833710321199919,38.95029563903809,41.494559224915484,36.40603205316069,2.427873759109563,349715.95,0.6859767191058915,43.065072187061,18.62585213274987,-15.753413546152043,94.78761569083696,20MICRONS,NSE,20 Microns Limited,Basic Materials,Other Industrial Metals & Mining,9.518884,1.3511876,6155634176,7370951680,,0.07001,0.10623,0.001,0.162,0.7,18.27,35.637,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-01-18 18:30:00+00:00,37.11658917546006,37.85400485444271,35.88756304382231,37.01826858520508,124062,0.0,0.0,2.032519213930084,5.479452054794506,-0.2648966201883224,37.745849609375,37.634528020488574,38.837225341796874,38.24036207119249,39.01174697875977,38.11291557681286,35.37825405120849,35.8234293687496,31.731979503631592,33.48638864900647,30.47665228843689,31.995312374207238,47.56994163584053,0.6207565759613587,1.2330067617164604,-0.6122501857551017,39.01174697875977,41.29347122739887,36.730022730120666,2.39491433421748,315243.95,0.3935428419799967,43.065072187061,18.62585213274987,-14.041085489397359,98.74671140610951,20MICRONS,NSE,20 Microns Limited,Basic Materials,Other Industrial Metals & Mining,9.518884,1.3511876,6155634176,7370951680,,0.07001,0.10623,0.001,0.162,0.7,18.27,35.637,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-01-19 18:30:00+00:00,37.16574911103284,38.00148912287533,37.16574911103284,37.75568389892578,143794,0.0,0.0,1.9920308050696445,2.248683349138779,1.5873076744141779,37.627864074707034,37.674913313300976,38.59141998291015,38.152238767144,38.938005447387695,38.078893512252186,35.543435173034666,35.89920405620749,31.788514690399168,33.57092914900487,30.545231943130492,32.05262950380643,50.52489342489419,0.5299606641665378,1.0923975422064758,-0.562436878039938,38.938005447387695,41.281183062755005,36.594827832020385,2.294079063035535,300911.45,0.477861510421089,43.065072187061,18.62585213274987,-12.328757432642677,102.7058071213821,20MICRONS,NSE,20 Microns Limited,Basic Materials,Other Industrial Metals & Mining,9.518884,1.3511876,6155634176,7370951680,,0.07001,0.10623,0.001,0.162,0.7,18.27,35.637,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-01-20 18:30:00+00:00,38.29645159331813,38.83722229282714,36.57581516262326,36.91994094848633,141568,0.0,0.0,-2.213555322363614,6.182793521208549,-3.5943555801184823,37.17558212280274,37.423255858362765,38.27678871154785,37.928184618297145,38.810186576843265,37.968517077607814,35.688951835632324,35.939232953943915,31.853407230377197,33.63724621434114,30.594638776779174,32.101060463454985,47.273054843632956,0.3861158749569995,0.9511412087565805,-0.565025333799581,38.810186576843265,41.296487320637574,36.323885833048955,2.2917453535475603,268534.7,0.5271869892419863,43.065072187061,18.62585213274987,-14.269408888674729,98.2188019391066,20MICRONS,NSE,20 Microns Limited,Basic Materials,Other Industrial Metals & Mining,9.518884,1.3511876,6155634176,7370951680,,0.07001,0.10623,0.001,0.162,0.7,18.27,35.637,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-01-21 18:30:00+00:00,36.67413574410135,37.75568089380913,36.37917024897733,36.91994094848633,87701,0.0,0.0,0.0,3.783787907780805,0.6702413005724728,36.97893753051758,37.25548422173729,37.87366790771485,37.74486758742245,38.797896194458005,37.868652684358146,35.812837562561036,35.977692090984796,31.924199104309082,33.70225007046283,30.650436544418334,32.149009523007535,47.273054843632956,0.2690167851209537,0.8147163240294552,-0.5456995389085014,38.797896194458005,41.318780489156566,36.277011899759444,2.2263714457821484,250683.05,0.3498481448985083,43.065072187061,18.62585213274987,-14.269408888674729,98.2188019391066,20MICRONS,NSE,20 Microns Limited,Basic Materials,Other Industrial Metals & Mining,9.518884,1.3511876,6155634176,7370951680,,0.07001,0.10623,0.001,0.162,0.7,18.27,35.637,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-01-24 18:30:00+00:00,37.36239501300517,37.36239501300517,35.49427376207885,36.231689453125,106363,0.0,0.0,-1.864172795730179,5.2631623440121595,-3.0263198049444946,36.9691047668457,36.91421929886653,37.57870178222656,37.469744290277454,38.64303894042969,37.71275142424071,35.93377368927002,35.987652771853035,31.986142024993896,33.7523379790304,30.70082660675049,32.18963320390423,44.535435355163216,0.11930351242718729,0.6756337617090017,-0.5563302492818144,38.64303894042969,41.385234931710414,35.90084294914897,2.2007821461495896,240297.4,0.4426306734904331,43.065072187061,18.62585213274987,-15.867575245790727,94.5236609573355,20MICRONS,NSE,20 Microns Limited,Basic Materials,Other Industrial Metals & Mining,9.518884,1.3511876,6155634176,7370951680,,0.07001,0.10623,0.001,0.162,0.7,18.27,35.637,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-01-26 18:30:00+00:00,35.74007605435226,36.969102105061616,35.74007605435226,36.7724609375,76020,0.0,0.0,1.4925373134328401,3.4387896904312627,2.8885917354449027,36.919943237304686,36.86696651174435,37.33289642333985,37.34296549886337,38.55209102630615,37.62319994931302,36.062575607299806,36.01842956266272,32.048576545715335,33.812142394049594,30.755886974334718,32.235233479860405,47.126332394747685,0.043785670609530314,0.5492641434891075,-0.5054784728795771,38.55209102630615,41.413180374118134,35.69100167849417,2.131370996475287,229872.85,0.3307045612389632,43.065072187061,18.62585213274987,-14.611867413638349,97.42699918057932,20MICRONS,NSE,20 Microns Limited,Basic Materials,Other Industrial Metals & Mining,9.518884,1.3511876,6155634176,7370951680,,0.07001,0.10623,0.001,0.162,0.7,18.27,35.637,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-01-27 18:30:00+00:00,36.280852109938685,37.36239358176645,35.78924166807334,36.47749328613281,59142,0.0,0.0,-0.8021428097198302,4.395600019366933,0.5419971272953095,36.66430511474609,36.73714210320718,37.14608459472656,37.18560691473054,38.38740139007568,37.51408502901014,36.18351173400879,36.03643206162233,32.11740200042725,33.864921619635396,30.801360931396484,32.27744502022133,45.86773414370678,-0.03940989469124645,0.4315293358530367,-0.47093923054428316,38.38740139007568,41.32693288773443,35.44786989241693,2.091498204847989,224723.05,0.2631772753173295,43.065072187061,18.62585213274987,-15.29680217953388,95.84335270220667,20MICRONS,NSE,20 Microns Limited,Basic Materials,Other Industrial Metals & Mining,9.518884,1.3511876,6155634176,7370951680,,0.07001,0.10623,0.001,0.162,0.7,18.27,35.637,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-01-28 18:30:00+00:00,37.21490764227798,37.362392269935256,35.69091607614228,36.0350456237793,46077,0.0,0.0,-1.2129332980282292,4.683197792477736,-3.170401576271279,36.487326049804686,36.50310994339789,36.83145408630371,36.97641395273941,38.21287956237793,37.373224133273865,36.28969955444336,36.036377691510836,32.18671907424927,33.9078943721927,30.849784564971923,32.31483408095325,43.970767367188465,-0.13943746000420276,0.3173359766815888,-0.45677343668579157,38.21287956237793,41.273383427226655,35.1523756975292,2.0614966326297735,206340.1,0.22330608543855507,43.065072187061,18.62585213274987,-16.324195470393033,93.46790346530676,20MICRONS,NSE,20 Microns Limited,Basic Materials,Other Industrial Metals & Mining,9.518884,1.3511876,6155634176,7370951680,,0.07001,0.10623,0.001,0.162,0.7,18.27,35.637,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-01-31 18:30:00+00:00,36.969101239225374,37.31323077577821,35.88755984020736,36.91994094848633,63048,0.0,0.0,2.455652017055021,3.9726048299711088,-0.13297669970641648,36.487326049804686,36.6420536117607,36.73313179016113,36.9661461337843,38.089976692199706,37.33005430615124,36.40768600463867,36.07102723100007,32.262918663024905,33.96753885885198,30.89304627418518,32.360656039834176,48.55348479942434,-0.14562766379123815,0.22474324858702344,-0.3703709123782616,38.089976692199706,41.15087543894231,35.029077945457104,2.0160805114112788,203181.05,0.310304528891843,43.065072187061,18.62585213274987,-14.269408888674729,98.2188019391066,20MICRONS,NSE,20 Microns Limited,Basic Materials,Other Industrial Metals & Mining,9.518884,1.3511876,6155634176,7370951680,,0.07001,0.10623,0.001,0.162,0.7,18.27,35.637,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-02-01 18:30:00+00:00,37.362395222981775,37.7065210471279,36.23168965674704,36.87078475952149,113010,0.0,0.0,-0.13314265327082353,4.070556477915243,-1.3157894736842015,36.61514511108398,36.71829732768097,36.79212493896485,36.94880770210015,37.97690658569336,37.28631434932936,36.50404174804687,36.102390271334244,32.34305118560791,34.025028876687024,30.914431314468384,32.40553294251763,48.31706711599559,-0.15273925546441802,0.14924674777673516,-0.3019860032411532,37.97690658569336,41.04252350834975,34.91128966303696,1.9774198599091064,196776.1,0.5743075505612724,43.065072187061,18.62585213274987,-14.38355287234511,97.95488816692324,20MICRONS,NSE,20 Microns Limited,Basic Materials,Other Industrial Metals & Mining,9.518884,1.3511876,6155634176,7370951680,,0.07001,0.10623,0.001,0.162,0.7,18.27,35.637,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-02-02 18:30:00+00:00,37.11658673142268,39.328833622699534,36.575816019248535,36.7724609375,270835,0.0,0.0,-0.2666713569097534,7.526879515147892,-0.9271482758174634,36.61514511108398,36.736351864287315,36.767544174194335,36.91674465399103,37.802384757995604,37.237375929155135,36.601380577087404,36.12866755236035,32.42318367004395,34.079433471950644,30.94982726097107,32.4489849623682,47.815540653695834,-0.16441389280022634,0.08651461966134286,-0.2509285124615692,37.802384757995604,40.72148780906295,34.88328170692826,2.0328196987335274,191548.5,1.4139238887279202,43.065072187061,18.62585213274987,-14.611867413638349,97.42699918057932,20MICRONS,NSE,20 Microns Limited,Basic Materials,Other Industrial Metals & Mining,9.518884,1.3511876,6155634176,7370951680,,0.07001,0.10623,0.001,0.162,0.7,18.27,35.637,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-02-03 18:30:00+00:00,36.57582103102477,37.75568695151403,36.37917608582817,37.21491241455078,87927,0.0,0.0,1.2032142145797398,3.7837879077808214,1.747305639383762,36.76262893676758,36.89587204770847,36.713467025756835,36.9709569740928,37.6524435043335,37.23523654681186,36.72231678009033,36.1712653900933,32.50724908828735,34.14152216388332,30.990139322280882,32.49640712607151,50.31480321383524,-0.1363917513151094,0.041933345466052416,-0.17832509678116182,37.6524435043335,40.36119477713686,34.943692231530136,1.9859404963729796,183113.45,0.4801777258852367,43.065072187061,18.62585213274987,-13.584465264795053,99.80246889813826,20MICRONS,NSE,20 Microns Limited,Basic Materials,Other Industrial Metals & Mining,9.518884,1.3511876,6155634176,7370951680,,0.07001,0.10623,0.001,0.162,0.7,18.27,35.637,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-02-04 18:30:00+00:00,37.214910374519874,37.75568488183918,35.98588422277628,36.231689453125,98353,0.0,0.0,-2.6420133694613934,4.918041330057844,-2.6420080325332758,36.80195770263672,36.674477849513984,36.6446418762207,36.8365446975532,37.46071529388428,37.1396606331274,36.82260532379151,36.17363496119258,32.57804098129272,34.18291161515543,31.025043659210205,32.5335741144004,45.140967820993815,-0.1913165006206725,-0.004716623751292573,-0.18659987686937995,37.46071529388428,39.99620482264085,34.925225765127706,1.970501936565117,179001.9,0.5494522683837434,43.065072187061,18.62585213274987,-15.867575245790727,94.5236609573355,20MICRONS,NSE,20 Microns Limited,Basic Materials,Other Industrial Metals & Mining,9.518884,1.3511876,6155634176,7370951680,,0.07001,0.10623,0.001,0.162,0.7,18.27,35.637,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-02-07 18:30:00+00:00,36.47749171356486,36.87078155037817,34.904339867691334,36.084205627441406,145057,0.0,0.0,-0.40705754523095994,5.633802816901405,-1.0781609909247187,36.63481063842774,36.47772044215646,36.56106834411621,36.69975577571469,37.21736812591553,37.039141108776356,36.912078399658206,36.170127928496456,32.65079933166504,34.220561001537334,31.066830530166627,32.56890378119683,44.40338636896622,-0.2439335581012756,-0.05256001062128918,-0.19137354747998642,37.21736812591553,39.25063300615407,35.18410324567699,1.970211918430954,156247.9,0.9283772773906082,43.065072187061,18.62585213274987,-16.210042628738496,93.73183771814918,20MICRONS,NSE,20 Microns Limited,Basic Materials,Other Industrial Metals & Mining,9.518884,1.3511876,6155634176,7370951680,,0.07001,0.10623,0.001,0.162,0.7,18.27,35.637,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-02-08 18:30:00+00:00,36.77246255180403,37.36239358176645,36.280852109938685,36.47749328613281,170576,0.0,0.0,1.089916354961451,2.981025551854356,-0.8021471644866742,36.55615234375,36.477644723481916,36.585648727416995,36.65934441397253,37.08217525482178,36.98565083995316,37.010400466918945,36.18218147193318,32.72355764389038,34.26525272994516,31.107880001068114,32.6077952190569,46.89524356209829,-0.25100450434457855,-0.09224890936594705,-0.1587555949786315,37.08217525482178,38.92583874439612,35.23851176524744,1.9207816352805316,151557.55,1.1254866550693121,43.065072187061,18.62585213274987,-15.29680217953388,95.84335270220667,20MICRONS,NSE,20 Microns Limited,Basic Materials,Other Industrial Metals & Mining,9.518884,1.3511876,6155634176,7370951680,,0.07001,0.10623,0.001,0.162,0.7,18.27,35.637,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-02-09 18:30:00+00:00,36.87078261896805,36.87078261896805,35.8875617491289,36.5758171081543,63668,0.0,0.0,0.26954654271396095,2.739726027397269,-0.7999979654947965,36.51682357788086,36.51036885170605,36.56598434448242,36.64415763109649,36.94944038391113,36.94661905597232,37.11068901062012,36.19761816354969,32.800740489959715,34.31100648000871,31.147946262359618,32.64727802392354,47.52843054943422,-0.24584047352671234,-0.12296722219810012,-0.12287325132861222,36.94944038391113,38.5168676608121,35.38201310701016,1.853813009177576,141628.95,0.4495408601136985,43.065072187061,18.62585213274987,-15.068487638240658,96.37124168855057,20MICRONS,NSE,20 Microns Limited,Basic Materials,Other Industrial Metals & Mining,9.518884,1.3511876,6155634176,7370951680,,0.07001,0.10623,0.001,0.162,0.7,18.27,35.637,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-02-10 18:30:00+00:00,36.821624011035205,39.2796762981445,36.821624011035205,38.29645538330078,489023,0.0,0.0,4.704305771375039,6.675567287234899,4.005340372340934,36.73313217163086,37.105731028904295,36.74788055419922,36.944575404224544,36.94698257446289,37.07517489667027,37.228675537109375,36.279925505500714,32.89758775711059,34.38992626027191,31.195386686325072,32.70348874391735,57.15577231219502,-0.10173408585399812,-0.11872059492927974,0.01698650907528161,36.94698257446289,38.5057754373353,35.388189711590485,1.914530593521335,151730.15,3.2229784258435124,43.065072187061,18.62585213274987,-11.0730496004903,105.60914534462589,20MICRONS,NSE,20 Microns Limited,Basic Materials,Other Industrial Metals & Mining,9.518884,1.3511876,6155634176,7370951680,,0.07001,0.10623,0.001,0.162,0.7,18.27,35.637,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-02-11 18:30:00+00:00,38.98471085724476,39.23051608648163,37.06742931905909,37.60820007324219,265219,0.0,0.0,-1.7971775799352607,5.8355456721956696,-3.5308990466624537,37.0084342956543,37.27322071035026,36.905195999145505,37.06523443495502,36.86832504272461,37.12593919920093,37.33781303405762,36.332014704235675,32.99590986251831,34.453654454588154,31.240614862442015,32.75229184172157,52.96927302099354,-0.042574415564047285,-0.10349135905623325,0.06091694349218596,36.86832504272461,38.09063788526676,35.646012200182454,1.9322846059428496,146242.1,1.8135612111696973,43.065072187061,18.62585213274987,-12.671224815590442,101.91398388219577,20MICRONS,NSE,20 Microns Limited,Basic Materials,Other Industrial Metals & Mining,9.518884,1.3511876,6155634176,7370951680,,0.07001,0.10623,0.001,0.162,0.7,18.27,35.637,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-02-14 18:30:00+00:00,37.26407299366938,37.8540040236318,36.280852109938685,36.47749328613281,256441,0.0,0.0,-3.0065432137334813,4.336039045957721,-2.1108259091006936,37.08709182739258,37.00797823561111,36.86095123291015,36.95837240789644,36.797041511535646,37.06418244557539,37.42236999511719,36.33771974666301,33.0922654914856,34.493730471054384,31.285597200393678,32.789358522760494,46.89242061918447,-0.08593790002863955,-0.09998066725071451,0.014042767222074967,36.797041511535646,37.932864963464745,35.66121805960655,1.9066322707821544,152389.05,1.682804637209826,43.065072187061,18.62585213274987,-15.29680217953388,95.84335270220667,20MICRONS,NSE,20 Microns Limited,Basic Materials,Other Industrial Metals & Mining,9.518884,1.3511876,6155634176,7370951680,,0.07001,0.10623,0.001,0.162,0.7,18.27,35.637,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-02-15 18:30:00+00:00,36.37916975051468,37.0674250635002,35.88755934848069,36.33000946044922,101325,0.0,0.0,-0.4043145852340113,3.2876733231218176,-0.13513307313662076,37.05759506225586,36.781988643890486,36.80687370300293,36.84412459926967,36.799499320983884,36.99426120889671,37.43416862487793,36.33741738249776,33.194028816223145,34.53009243124042,31.332300186157227,32.82458888034944,46.148727969380055,-0.13069788221322653,-0.10612411024321693,-0.02457377197000961,36.799499320983884,37.931048912543154,35.66794972942461,1.8547203739419655,145460.45,0.6965810981610465,43.065072187061,18.62585213274987,-15.639269562481648,95.05152946302036,20MICRONS,NSE,20 Microns Limited,Basic Materials,Other Industrial Metals & Mining,9.518884,1.3511876,6155634176,7370951680,,0.07001,0.10623,0.001,0.162,0.7,18.27,35.637,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
